period_folder,file_name,file_path,file_size_bytes,sheet_name,max_row,max_column,status,error
2021_12,Profitability-indicators-of-banking-sector_575244.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\Profitability-indicators-of-banking-sector_575244.xlsx,23004,14,22,3,ok,
2021_12,The-amount-of-deposits-and-deposit-certificates_575240.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\The-amount-of-deposits-and-deposit-certificates_575240.xlsx,21992,10,6,7,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,Банк ҳисобварақлари сони,38,3,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,фақат катта ёшли аҳоли,15,15,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,11 (2),13,9,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,Info,19,12,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,фақат катта ёшли аҳоли (3),29,7,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,"15,39",29,7,ok,
2021_12,ZHadval-ing._571439.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2021_12\ZHadval-ing._571439.xlsx,79533,умумий,16,10,ok,
2022_01,Capital-adequacy-of-the-banking-sector_588293.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Capital-adequacy-of-the-banking-sector_588293.xlsx,22748,11,11,5,ok,
2022_01,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_588284.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_588284.xlsx,23074,2,11,15,ok,
2022_01,Consolidated-balance-of-commercial-banks_588283.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Consolidated-balance-of-commercial-banks_588283.xlsx,25182,1,34,6,ok,
2022_01,Information-on-banking-system-loan-portfolio-by-regions_588290.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-banking-system-loan-portfolio-by-regions_588290.xlsx,23503,8,19,6,ok,
2022_01,Information-on-commercial-bank-loans-by-economic-sector_588295.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-commercial-bank-loans-by-economic-sector_588295.xlsx,23325,13,14,6,ok,
2022_01,Information-on-loans-and-deposits-of-banks_588289.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-loans-and-deposits-of-banks_588289.xlsx,26613,7,40,9,ok,
2022_01,Information-on-major-indicators-of-banking-sector_588286.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-major-indicators-of-banking-sector_588286.xlsx,22941,4,8,9,ok,
2022_01,Information-on-major-indicators-of-commercial-banks-_588285.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-major-indicators-of-commercial-banks-_588285.xlsx,28052,3,40,11,ok,
2022_01,Information-on-Non_performing-loans-of-commercial-banks_588298.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-Non_performing-loans-of-commercial-banks_588298.xlsx,25319,16,39,6,ok,
2022_01,Information-on-relative-indicators-of-banking-system_588287.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-relative-indicators-of-banking-system_588287.xlsx,23037,5,11,7,ok,
2022_01,Information-on-relative-indicators-of-banks_588288.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Information-on-relative-indicators-of-banks_588288.xlsx,29943,6,40,15,ok,
2022_01,Liquidity-dynamics-of-banking-sector_588294.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Liquidity-dynamics-of-banking-sector_588294.xlsx,22271,12,8,3,ok,
2022_01,Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_588291.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_588291.xlsx,24573,9,23,11,ok,
2022_01,Profitability-indicators-of-banking-sector_588296.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\Profitability-indicators-of-banking-sector_588296.xlsx,23030,14,22,3,ok,
2022_01,The-amount-of-deposits-and-deposit-certificates_588292.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_01\The-amount-of-deposits-and-deposit-certificates_588292.xlsx,22003,10,6,7,ok,
2022_02,Capital-adequacy-of-the-banking-sector_608205.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Capital-adequacy-of-the-banking-sector_608205.xlsx,22779,11,11,5,ok,
2022_02,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_608187.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_608187.xlsx,23088,2,11,15,ok,
2022_02,Consolidated-balance-of-commercial-banks_608185.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Consolidated-balance-of-commercial-banks_608185.xlsx,25191,1,34,6,ok,
2022_02,Information-on-banking-system-loan-portfolio-by-regions_608199.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-banking-system-loan-portfolio-by-regions_608199.xlsx,23523,8,19,6,ok,
2022_02,Information-on-commercial-bank-loans-by-economic-sector_608209.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-commercial-bank-loans-by-economic-sector_608209.xlsx,23359,13,14,6,ok,
2022_02,Information-on-loans-and-deposits-of-banks_608197.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-loans-and-deposits-of-banks_608197.xlsx,26612,7,40,9,ok,
2022_02,Information-on-major-indicators-of-banking-sector_608191.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-major-indicators-of-banking-sector_608191.xlsx,22983,4,8,9,ok,
2022_02,Information-on-major-indicators-of-commercial-banks-_608189.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-major-indicators-of-commercial-banks-_608189.xlsx,28043,3,40,11,ok,
2022_02,Information-on-Non_performing-loans-of-commercial-banks_608215.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-Non_performing-loans-of-commercial-banks_608215.xlsx,25339,16,39,6,ok,
2022_02,Information-on-relative-indicators-of-banking-system_608193.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-relative-indicators-of-banking-system_608193.xlsx,23019,5,11,7,ok,
2022_02,Information-on-relative-indicators-of-banks_608195.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-relative-indicators-of-banks_608195.xlsx,29343,6,40,15,ok,
2022_02,Information-on-the-loan-portfolio-in-terms-of-loan-types_608213.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Information-on-the-loan-portfolio-in-terms-of-loan-types_608213.xlsx,22971,15,16,4,ok,
2022_02,Liquidity-dynamics-of-banking-sector_608207.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Liquidity-dynamics-of-banking-sector_608207.xlsx,22287,12,8,3,ok,
2022_02,Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_608201.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_608201.xlsx,24585,9,23,11,ok,
2022_02,Profitability-indicators-of-banking-sector_608211.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\Profitability-indicators-of-banking-sector_608211.xlsx,23006,14,22,3,ok,
2022_02,The-amount-of-deposits-and-deposit-certificates_608203.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_02\The-amount-of-deposits-and-deposit-certificates_608203.xlsx,22012,10,6,7,ok,
2022_03,Capital-adequacy-of-the-banking-sector_616723.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Capital-adequacy-of-the-banking-sector_616723.xlsx,22837,11,11,5,ok,
2022_03,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_616702.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_616702.xlsx,23136,2,11,15,ok,
2022_03,Consolidated-balance-of-commercial-banks_616700.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Consolidated-balance-of-commercial-banks_616700.xlsx,25237,1,34,6,ok,
2022_03,Information-on-banking-system-loan-portfolio-by-regions_616714.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-banking-system-loan-portfolio-by-regions_616714.xlsx,23550,8,19,6,ok,
2022_03,Information-on-commercial-bank-loans-by-economic-sector_616727.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-commercial-bank-loans-by-economic-sector_616727.xlsx,23394,13,14,6,ok,
2022_03,Information-on-loans-and-deposits-of-banks_616712.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-loans-and-deposits-of-banks_616712.xlsx,26678,7,40,9,ok,
2022_03,Information-on-major-indicators-of-banking-sector_616706.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-major-indicators-of-banking-sector_616706.xlsx,23001,4,8,9,ok,
2022_03,Information-on-major-indicators-of-commercial-banks-_616704.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-major-indicators-of-commercial-banks-_616704.xlsx,28106,3,40,11,ok,
2022_03,Information-on-Non_performing-loans-of-commercial-banks_616733.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-Non_performing-loans-of-commercial-banks_616733.xlsx,25391,16,39,6,ok,
2022_03,Information-on-relative-indicators-of-banking-system_616708.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-relative-indicators-of-banking-system_616708.xlsx,23081,5,11,7,ok,
2022_03,Information-on-relative-indicators-of-banks_616710.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-relative-indicators-of-banks_616710.xlsx,29837,6,40,15,ok,
2022_03,Information-on-the-loan-portfolio-in-terms-of-loan-types_616731.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Information-on-the-loan-portfolio-in-terms-of-loan-types_616731.xlsx,22518,15,18,2,ok,
2022_03,Liquidity-dynamics-of-banking-sector_616725.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Liquidity-dynamics-of-banking-sector_616725.xlsx,22340,12,8,3,ok,
2022_03,Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_616717.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_616717.xlsx,24614,9,23,11,ok,
2022_03,Profitability-indicators-of-banking-sector_616729.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\Profitability-indicators-of-banking-sector_616729.xlsx,23076,14,22,3,ok,
2022_03,The-amount-of-deposits-and-deposit-certificates_616721.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_03\The-amount-of-deposits-and-deposit-certificates_616721.xlsx,22050,10,6,7,ok,
2022_04,Capital-adequacy-of-the-banking-sector_637482.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Capital-adequacy-of-the-banking-sector_637482.xlsx,22934,11,11,5,ok,
2022_04,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_637473.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_637473.xlsx,23237,2,11,15,ok,
2022_04,Consolidated-balance-of-commercial-banks_637472.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Consolidated-balance-of-commercial-banks_637472.xlsx,25374,1,34,6,ok,
2022_04,Information-on-banking-system-loan-portfolio-by-regions_637479.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-banking-system-loan-portfolio-by-regions_637479.xlsx,23657,8,19,6,ok,
2022_04,Information-on-commercial-bank-loans-by-economic-sector_637484.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-commercial-bank-loans-by-economic-sector_637484.xlsx,23505,13,14,6,ok,
2022_04,Information-on-major-indicators-of-banking-sector_637475.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-major-indicators-of-banking-sector_637475.xlsx,23114,4,8,9,ok,
2022_04,Information-on-major-indicators-of-commercial-banks-_637474.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-major-indicators-of-commercial-banks-_637474.xlsx,28245,3,40,11,ok,
2022_04,Information-on-Non_performing-loans-of-commercial-banks_637489.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-Non_performing-loans-of-commercial-banks_637489.xlsx,25487,16,39,6,ok,
2022_04,Information-on-relative-indicators-of-banking-system_637476.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-relative-indicators-of-banking-system_637476.xlsx,23215,5,11,7,ok,
2022_04,Information-on-relative-indicators-of-banks_637477.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-relative-indicators-of-banks_637477.xlsx,30160,6,40,15,ok,
2022_04,Information-on-the-loan-portfolio-in-terms-of-loan-types_637486.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information-on-the-loan-portfolio-in-terms-of-loan-types_637486.xlsx,22644,15,18,2,ok,
2022_04,Information_on_loans_and_deposits_of_banks_637478.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Information_on_loans_and_deposits_of_banks_637478.xlsx,25982,7,40,9,ok,
2022_04,Liquidity-dynamics-of-banking-sector_637483.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Liquidity-dynamics-of-banking-sector_637483.xlsx,22452,12,8,3,ok,
2022_04,Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_637480.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_637480.xlsx,24727,9,23,11,ok,
2022_04,Profitability-indicators-of-banking-sector_637485.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\Profitability-indicators-of-banking-sector_637485.xlsx,23207,14,22,3,ok,
2022_04,The-amount-of-deposits-and-deposit-certificates_637481.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_04\The-amount-of-deposits-and-deposit-certificates_637481.xlsx,22152,10,6,7,ok,
2022_05,Capital-adequacy-of-the-banking-sector_651476.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Capital-adequacy-of-the-banking-sector_651476.xlsx,23515,11,11,5,ok,
2022_05,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_651493.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_651493.xlsx,23811,2,11,15,ok,
2022_05,Consolidated-balance-of-commercial-banks_651494.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Consolidated-balance-of-commercial-banks_651494.xlsx,25932,1,34,6,ok,
2022_05,Information-on-banking-system-loan-portfolio-by-regions_651482.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-banking-system-loan-portfolio-by-regions_651482.xlsx,24271,8,19,6,ok,
2022_05,Information-on-commercial-bank-loans-by-economic-sector_651473.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-commercial-bank-loans-by-economic-sector_651473.xlsx,24091,13,14,6,ok,
2022_05,Information-on-loans-and-deposits-of-banks_651484.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-loans-and-deposits-of-banks_651484.xlsx,27358,7,40,9,ok,
2022_05,Information-on-major-indicators-of-banking-sector_651489.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-major-indicators-of-banking-sector_651489.xlsx,23686,4,8,9,ok,
2022_05,Information-on-major-indicators-of-commercial-banks-_651492.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-major-indicators-of-commercial-banks-_651492.xlsx,28778,3,40,11,ok,
2022_05,Information-on-Non_performing-loans-of-commercial-banks_651467.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-Non_performing-loans-of-commercial-banks_651467.xlsx,26194,16,39,6,ok,
2022_05,Information-on-relative-indicators-of-banking-system_651488.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-relative-indicators-of-banking-system_651488.xlsx,23786,5,11,7,ok,
2022_05,Information-on-relative-indicators-of-banks_651486.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-relative-indicators-of-banks_651486.xlsx,30705,6,40,15,ok,
2022_05,Information-on-the-loan-portfolio-in-terms-of-loan-types_651468.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Information-on-the-loan-portfolio-in-terms-of-loan-types_651468.xlsx,23215,15,18,2,ok,
2022_05,Liquidity-dynamics-of-banking-sector_651475.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Liquidity-dynamics-of-banking-sector_651475.xlsx,23036,12,8,3,ok,
2022_05,Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_651479.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size_651479.xlsx,25318,9,23,11,ok,
2022_05,Profitability-indicators-of-banking-sector_651471.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\Profitability-indicators-of-banking-sector_651471.xlsx,23774,14,22,3,ok,
2022_05,The-amount-of-deposits-and-deposit-certificates_651478.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_05\The-amount-of-deposits-and-deposit-certificates_651478.xlsx,22721,10,6,7,ok,
2022_06,Capital-adequacy-of-the-banking-sector_659622.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Capital-adequacy-of-the-banking-sector_659622.xlsx,23530,11,11,5,ok,
2022_06,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_659608.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels_659608.xlsx,23850,2,11,15,ok,
2022_06,Consolidated-balance-of-commercial-banks_659607.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Consolidated-balance-of-commercial-banks_659607.xlsx,25971,1,34,6,ok,
2022_06,Information-on-banking-system-loan-portfolio-by-regions_659619.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-banking-system-loan-portfolio-by-regions_659619.xlsx,24321,8,19,6,ok,
2022_06,Information-on-commercial-bank-loans-by-economic-sector_659629.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-commercial-bank-loans-by-economic-sector_659629.xlsx,24112,13,14,6,ok,
2022_06,Information-on-loans-and-deposits-of-banks_659618.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-loans-and-deposits-of-banks_659618.xlsx,27400,7,40,9,ok,
2022_06,Information-on-major-indicators-of-banking-sector_659610.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-major-indicators-of-banking-sector_659610.xlsx,23709,4,8,9,ok,
2022_06,Information-on-major-indicators-of-commercial-banks-_659609.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-major-indicators-of-commercial-banks-_659609.xlsx,28755,3,40,11,ok,
2022_06,Information-on-Non_performing-loans-of-commercial-banks_659632.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-Non_performing-loans-of-commercial-banks_659632.xlsx,26109,16,39,6,ok,
2022_06,Information-on-relative-indicators-of-banking-system_659611.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-relative-indicators-of-banking-system_659611.xlsx,23803,5,11,7,ok,
2022_06,Information-on-relative-indicators-of-banks_659617.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2022_06\Information-on-relative-indicators-of-banks_659617.xlsx,30601,6,40,15,ok,
